"insee_code";"name";"zip_code";"department_id"
"71088";"LA CHAPELLE-AU-MANS";"71130";1
"58290";"THAIX";"58250";68
"39434";"POLIGNY";"39800";30
"29226";"POULLAN-SUR-MER";"29100";74
"2B112";"FELICETO";"20225";75
"69286";"RILLIEUX-LA-PAPE";"69140";25
"53245";"SAINT-PIERRE-DES-LANDES";"53500";22
"32386";"SAINT-LIZIER-DU-PLANTE";"32220";32
"56142";"MOUSTOIR-REMUNGOL";"56500";71
"64105";"BEGUIOS";"64120";6
"11252";"MONTMAUR";"11320";4
"81001";"AGUTS";"81470";63
"84105";"SAIGNON";"84400";48
"30210";"QUISSAC";"30260";76
"07004";"AJOUX";"07000";19
"72315";"SAINT-REMY-DE-SILLE";"72140";7
"68152";"ILLFURTH";"68720";47
"68153";"ILLHAEUSERN";"68970";47
"61027";"BATILLY";"61150";61
"08240";"JUSTINE-HERBIGNY";"08270";41
"18276";"VERNAIS";"18210";50
"61158";"FAVEROLLES";"61600";61
"2A094";"CORRANO";"20168";77
"32382";"SAINT-JEAN-POUTGE";"32190";32
"64522";"SEVIGNACQ-MEYRACQ";"64260";6
"09122";"FOIX";"09000";65
"11397";"TREBES";"11800";4
"47006";"ALLEZ-ET-CAZENEUVE";"47110";69
"73262";"SAINT-NICOLAS-LA-CHAPELLE";"73590";73
"10377";"THIL";"10200";53
"55497";"LES SOUHESMES-RAMPONT";"55220";38
"88428";"SAINT-MICHEL-SUR-MEURTHE";"88470";58
"54211";"FREMONVILLE";"54450";18
"67055";"BOOFZHEIM";"67860";21
"76320";"GRANDCOURT";"76660";64
"08016";"AOUSTE";"08290";41
"80802";"VILLERS-FAUCON";"80112";8
"08218";"LES HAUTES-RIVIERES";"08800";41
"59198";"EPPE-SAUVAGE";"59132";9
"44139";"QUILLY";"44750";54
"44054";"ERBRAY";"44110";54
"71339";"OZOLLES";"71120";1
"79190";"NEUVY-BOUIN";"79130";78
"09292";"SENTENAC-DE-SEROU";"09240";65
"57032";"ARS-SUR-MOSELLE";"57130";39
"72011";"ASSE-LE-BOISNE";"72130";7
"88005";"ALLARMONT";"88110";58
"07025";"BARNAS";"07330";19
"84124";"SAUMANE-DE-VAUCLUSE";"84800";48
"40183";"MIMBASTE";"40350";66
"40225";"PHILONDENX";"40320";66
"71237";"IGORNAY";"71540";1
"45292";"SAINT-MAURICE-SUR-AVEYRON";"45230";67
"64511";"SAUVAGNON";"64230";6
"88475";"TOLLAINCOURT";"88320";58
"86298";"VOUNEUIL-SUR-VIENNE";"86210";44
"70482";"SCEY-SUR-SAONE-ET-SAINT-ALBIN";"70360";56
"19170";"QUEYSSAC-LES-VIGNES";"19120";79
"18083";"CULAN";"18270";50
"77109";"CHENOISE";"77160";17
"82192";"VERLHAC-TESCOU";"82230";80
"17308";"SAINT-AGNANT";"17620";51
"17140";"DOLUS-D'OLERON";"17550";51
"09316";"TROYE-D'ARIEGE";"09500";65
"85151";"MORTAGNE-SUR-SEVRE";"85290";81
"32081";"CASTELNAVET";"32290";32
"33389";"SAINT-CIERS-SUR-GIRONDE";"33820";13
"32447";"TIRENT-PONTEJAC";"32450";32
"07270";"SAINT-MARTIN-SUR-LAVEZON";"07400";19
"21570";"SAINTE-SABINE";"21320";2
"89421";"TREVILLY";"89420";16
"81325";"VIVIERS-LES-MONTAGNES";"81290";63
"07054";"CHANEAC";"07310";19
"43158";"QUEYRIERES";"43260";34
"42329";"LA VERSANNE";"42220";3
"57163";"DABO";"57850";39
"08089";"BUZANCY";"08240";41
"73287";"SOLLIERES-SARDIERES";"73500";73
"49021";"BEAUFORT-EN-VALLEE";"49250";10
"64012";"AINHARP";"64130";6
"31271";"LANTA";"31570";35
"72156";"LAMNAY";"72320";7
"32173";"LABRIHE";"32120";32
"76495";"PAVILLY";"76570";64
"62549";"MARCONNE";"62140";57
"01453";"VIRIEU-LE-PETIT";"01260";29
"51619";"LE VIEIL-DAMPIERRE";"51330";20
"27527";"SAINT-CYR-DE-SALERNE";"27800";40
"68175";"LAPOUTROIE";"68650";47
"82074";"GRAMONT";"82120";80
"61427";"SAINT-MARTIN-L'AIGUILLON";"61320";61
"61015";"AUNOU-SUR-ORNE";"61500";61
"11263";"NEBIAS";"11500";4
"64093";"BARCUS";"64130";6
"31108";"CARDEILHAC";"31350";35
"09212";"MONTSERON";"09240";65
"81220";"RABASTENS";"81800";63
"11008";"ALET-LES-BAINS";"11580";4
"34343";"VIOLS-LE-FORT";"34380";82
"82132";"MONTRICOUX";"82800";80
"82032";"CASTELSAGRAT";"82400";80
"54375";"MONTAUVILLE";"54700";18
"54109";"CEINTREY";"54134";18
"67010";"ANDLAU";"67140";21
"67543";"WISCHES";"67130";21
"14102";"LE BREUIL-EN-AUGE";"14130";15
"76321";"LES GRANDES-VENTES";"76950";64
"80177";"CARTIGNY";"80200";8
"59134";"CARTIGNIES";"59244";9
"02831";"WATIGNY";"02830";42
"54048";"LES BAROCHES";"54150";18
"83107";"ROQUEBRUNE-SUR-ARGENS";"83520";83
"49343";"LA TESSOUALLE";"49280";10
"50176";"L'ETANG-BERTRAND";"50260";43
"13054";"MARIGNANE";"13700";84
"57541";"PHILIPPSBOURG";"57230";39
"39291";"LEMUY";"39110";30
"07031";"BERRIAS-ET-CASTELJAU";"07460";19
"38052";"LE BOURG-D'OISANS";"38520";23
"07042";"BOURG-SAINT-ANDEOL";"07700";19
"42246";"SAINT-JULIEN-MOLIN-MOLETTE";"42220";3
"38247";"MONTALIEU-VERCIEU";"38390";23
"69060";"CLAVEISOLLES";"69870";25
"23176";"LA SOUTERRAINE";"23300";11
"23130";"MEASNES";"23360";11
"23158";"POUSSANGES";"23500";11
"45084";"CHATENOY";"45260";67
"70404";"PASSAVANT-LA-ROCHERE";"70210";56
"89192";"GRANDCHAMP";"89350";16
"58104";"DORNES";"58390";68
"58055";"CHAMPVERT";"58300";68
"80570";"MOREUIL";"80110";8
"18120";"JUSSY-LE-CHAUDRIER";"18140";50
"18180";"PLAIMPIED-GIVAUDINS";"18340";50
"58275";"SAXI-BOURDON";"58330";68
"76507";"PONTS-ET-MARAIS";"76260";64
"16175";"JURIGNAC";"16250";26
"07201";"RUOMS";"07120";19
"31427";"POINTIS-INARD";"31800";35
"21334";"LACANCHE";"21230";2
"10074";"CHAMOY";"10130";53
"02276";"ENGLANCOURT";"02260";42
"37112";"GIZEUX";"37340";37
"80071";"BEAUVAL";"80630";8
"50145";"COURCY";"50200";43
"85135";"MAREUIL-SUR-LAY-DISSAIS";"85320";81
"38017";"ASSIEU";"38150";23
"64029";"ARAMITS";"64570";6
"64342";"LICQ-ATHEREY";"64560";6
"38563";"VOIRON";"38500";23
"73323";"VILLAROGER";"73640";73
"37184";"LE PETIT-PRESSIGNY";"37350";37
"82098";"LEOJAC";"82230";80
"62018";"AIX-EN-ISSART";"62170";57
"62604";"NEUFCHATEL-HARDELOT";"62152";57
"69037";"CHAMBOST-ALLIERES";"69870";25
"07079";"DESAIGNES";"07570";19
"81170";"MONESTIES";"81640";63
"43244";"TENCE";"43190";34
"85302";"LA VERRIE";"85130";81
"65234";"JEZEAU";"65240";5
"36062";"CUZION";"36190";12
"2A024";"AULLENE";"20116";77
"21457";"NOIDAN";"21390";2
"32012";"AUBIET";"32270";32
"38050";"LE BOUCHAGE";"38510";23
"18270";"VALLENAY";"18190";50
"52377";"PARNOY-EN-BASSIGNY";"52400";59
"19222";"SAINT-MARTIN-LA-MEANNE";"19320";79
"55129";"COUROUVRE";"55260";38
"61439";"SAINT-OUEN-LE-BRISOULT";"61410";61
"68235";"NIEDERHERGHEIM";"68250";47
"55013";"ARRANCY-SUR-CRUSNE";"55230";38
"40283";"SAINT-VINCENT-DE-PAUL";"40990";66
"14422";"LE MESNIL-MAUGER";"14270";15
"61490";"TOURNAI-SUR-DIVE";"61160";61
"53269";"VAUTORTE";"53500";22
"11316";"RIVEL";"11230";4
"65150";"CLARENS";"65300";5
"09138";"L'HERM";"09000";65
"11423";"VILLEFLOURE";"11570";4
"81066";"CAUCALIERES";"81200";63
"27065";"BEUZEVILLE";"27210";40
"55498";"SOUILLY";"55220";38
"55420";"RECOURT-LE-CREUX";"55220";38
"54488";"SAINT-SAUVEUR";"54480";18
"76652";"SAINT-VAAST-D'EQUIQUEVILLE";"76510";64
"60217";"ESCAMES";"60380";70
"60616";"SERIFONTAINE";"60590";70
"02135";"BUIRONFOSSE";"02620";42
"02004";"AGNICOURT-ET-SECHELLES";"02340";42
"08059";"BELVAL-BOIS-DES-DAMES";"08240";41
"54198";"FLEVILLE-LIXIERES";"54150";18
"62154";"BONNIERES";"62270";57
"06029";"CANNES";"06400";85
"58182";"MOULINS-ENGILBERT";"58290";68
"90025";"CHAVANNES-LES-GRANDS";"90100";86
"50615";"VALOGNES";"50700";43
"47203";"PENNE-D'AGENAIS";"47140";69
"70339";"MELISEY";"70270";56
"67340";"OBERBRONN";"67110";21
"16393";"VARS";"16330";26
"82177";"SAUVETERRE";"82110";80
"02518";"MONTLEVON";"02330";42
"29210";"PLOUVORN";"29420";74
"88159";"ENTRE-DEUX-EAUX";"88650";58
"30099";"CROS";"30170";76
"54331";"MAGNIERES";"54129";18
"88153";"DOMPTAIL";"88700";58
"38208";"LAVARS";"38710";23
"40201";"MUGRON";"40250";66
"18147";"MENETREOL-SUR-SAULDRE";"18700";50
"70228";"FAVERNEY";"70160";56
"70041";"AUTREY-LES-GRAY";"70100";56
"71129";"CHISSEY-EN-MORVAN";"71540";1
"84079";"MONIEUX";"84390";48
"32165";"JUILLES";"32200";32
"2A031";"BASTELICA";"20119";77
"2A345";"VERO";"20172";77
"61102";"LE CHATELLIER";"61450";61
"22058";"LA FERRIERE";"22210";28
"21295";"GEVREY-CHAMBERTIN";"21220";2
"57038";"AUDUN-LE-TICHE";"57390";39
"52297";"LUZY-SUR-MARNE";"52000";59
"87088";"MAGNAC-BOURG";"87380";55
"71196";"LE FAY";"71580";1
"80211";"CONTY";"80160";8
"50554";"SAINT-SENIER-SOUS-AVRANCHES";"50300";43
"76648";"SAINT-SAENS";"76680";64
"72377";"VILLAINES-SOUS-MALICORNE";"72270";7
"89015";"ARCY-SUR-CURE";"89270";16
"18279";"VIERZON";"18100";50
"38350";"SAINTE-AGNES";"38190";23
"49260";"LA ROMAGNE";"49740";10
"86253";"SANXAY";"86600";44
"79312";"SELIGNE";"79170";78
"52444";"SAINT-BLIN";"52700";59
"52438";"ROUGEUX";"52500";59
"44050";"CROSSAC";"44160";54
"62165";"BOURNONVILLE";"62240";57
"55359";"MORLEY";"55290";38
"81061";"CASTANET";"81150";63
"63263";"ORCINES";"63870";87
"46118";"GIGNAC";"46600";45
"54581";"VILLE-SUR-YRON";"54800";18
"08281";"MATTON-ET-CLEMENCY";"08110";41
"2A203";"PARTINELLO";"20147";77
"76116";"BOOS";"76520";64
"52439";"ROUVRES-SUR-AUBE";"52160";59
"82035";"CAUMONT";"82210";80
"17257";"NERE";"17510";51
"66066";"ENVEITG";"66760";27
"32005";"ARBLADE-LE-HAUT";"32110";32
"65374";"PUYDARRIEUX";"65220";5
"09177";"MADIERE";"09100";65
"09199";"MONTAUT";"09700";65
"32076";"CASTELNAU-BARBARENS";"32450";32
"11009";"ALZONNE";"11170";4
"11175";"ISSEL";"11400";4
"34168";"MONTESQUIEU";"34320";82
"81186";"MOULARES";"81190";63
"77507";"VILLENAUXE-LA-PETITE";"77480";17
"10123";"DIENVILLE";"10500";53
"67073";"CHATENOIS";"67730";21
"14593";"SAINT-HYMER";"14130";15
"67388";"REICHSHOFFEN";"67110";21
"67103";"DOSSENHEIM-SUR-ZINSEL";"67330";21
"67059";"BOURG-BRUCHE";"67420";21
"50210";"GORGES";"50190";43
"27467";"PONT-AUDEMER";"27500";40
"60198";"DIVES";"60310";70
"55346";"MONTFAUCON-D'ARGONNE";"55270";38
"55481";"SENON";"55230";38
"59375";"MARCHIENNES";"59870";9
"69035";"CENVES";"69840";25
"06118";"SAINT-CEZAIRE-SUR-SIAGNE";"06780";85
"49187";"MARANS";"49500";10
"44014";"LE BIGNON";"44140";54
"71394";"SAINT-BONNET-DE-JOUX";"71220";1
"47214";"PUCH-D'AGENAIS";"47160";69
"47143";"LAVARDAC";"47230";69
"70133";"CHARGEY-LES-PORT";"70170";56
"57298";"HARREBERG";"57870";39
"57594";"ROPPEVILLER";"57230";39
"16015";"ANGOULEME";"16000";26
"82031";"CASTELMAYRAN";"82210";80
"25121";"CHAPELLE-DES-BOIS";"25240";46
"30259";"SAINT-HILAIRE-DE-BRETHMAS";"30560";76
"67233";"KERTZFELD";"67230";21
"67336";"NORDHOUSE";"67150";21
"71420";"SAINT-GERMAIN-DU-PLAIN";"71370";1
"57300";"HASELBOURG";"57850";39
"26321";"SAINT-NAZAIRE-LE-DESERT";"26340";52
"89365";"SAINT-PRIVE";"89220";16
"76260";"FERRIERES-EN-BRAY";"76220";64
"70168";"CONFLANS-SUR-LANTERNE";"70800";56
"12145";"MILLAU";"12100";49
"57177";"DIEUZE";"57260";39
"21198";"CORROMBLES";"21460";2
"58098";"DIROL";"58190";68
"58127";"GIRY";"58700";68
"16303";"SAINT-BONNET";"16300";26
"21251";"ESSEY";"21320";2
"2B042";"BORGO";"20290";75
"52420";"REYNEL";"52700";59
"38518";"VALBONNAIS";"38740";23
"24273";"MOLIERES";"24480";14
"30330";"TORNAC";"30140";76
"37093";"CROUZILLES";"37220";37
"48018";"BARJAC";"48000";88
"16425";"YVRAC-ET-MALLEYRAND";"16110";26
"79284";"SAINTE-OUENNE";"79220";78
"25285";"GRAND'COMBE-CHATELEU";"25570";46
"36207";"SAINT-PLANTAIRE";"36190";12
"88473";"TIGNECOURT";"88320";58
"66060";"CORSAVY";"66150";27
"32309";"PELLEFIGUE";"32420";32
"61061";"BRETONCELLES";"61110";61
"61115";"CONDEAU";"61110";61
"32346";"ROQUEBRUNE";"32190";32
"09120";"FABAS";"09230";65
"86209";"ROCHES-PREMARIE-ANDILLE";"86340";44
"52449";"SAINTS-GEOSMES";"52200";59
"27116";"BRIONNE";"27800";40
"50463";"SAINT-DENIS-LE-GAST";"50450";43
"50407";"POILLEY";"50220";43
"61314";"OCCAGNES";"61200";61
"17394";"SAINT-SATURNIN-DU-BOIS";"17700";51
"77162";"DOUE";"77510";17
"61504";"VILLEBADIN";"61310";61
"2B332";"URTACA";"20218";75
"31372";"MONTESPAN";"31260";35
"11390";"THEZAN-DES-CORBIERES";"11200";4
"11280";"PEPIEUX";"11700";4
"74005";"ALLINGES";"74200";24
"36040";"LA CHAPELLE-ORTHEMALE";"36500";12
"78356";"MAGNY-LES-HAMEAUX";"78114";89
"10341";"SAINT-HILAIRE-SOUS-ROMILLY";"10100";53
"10282";"PAYNS";"10600";53
"55114";"CHONVILLE-MALAUMONT";"55200";38
"54300";"LANEUVEVILLE-DEVANT-NANCY";"54410";18
"67180";"HAGUENAU";"67500";21
"14577";"SAINT-GABRIEL-BRECY";"14480";15
"14578";"SAINT-GATIEN-DES-BOIS";"14130";15
"80318";"FLIXECOURT";"80420";8
"60317";"HONDAINVILLE";"60250";70
"60668";"VERDEREL-LES-SAUQUEUSE";"60112";70
"02188";"CHIGNY";"02120";42
"80086";"BERNAVILLE";"80370";8
"62014";"AIRE-SUR-LA-LYS";"62120";57
"76462";"NEUFCHATEL-EN-BRAY";"76270";64
"71380";"SAILLENARD";"71580";1
"86193";"PLEUMARTIN";"86450";44
"21717";"VOULAINES-LES-TEMPLIERS";"21290";2
"58040";"BRINAY";"58110";68
"04140";"LES OMERGUES";"04200";33
"57099";"BOURDONNAY";"57810";39
"57257";"GREMECEY";"57170";39
"57221";"FLORANGE";"57190";39
"16242";"NANTEUIL-EN-VALLEE";"16700";26
"73244";"SAINT-JEAN-DE-BELLEVILLE";"73440";73
"28046";"BOISSY-LES-PERCHE";"28340";60
"65195";"GENOS";"65240";5
"19109";"LASCAUX";"19130";79
"52092";"CHALANCEY";"52160";59
"04244";"VOLONNE";"04290";33
"24083";"CARSAC-DE-GURSON";"24610";14
"2B037";"BIGUGLIA";"20620";75
"21203";"COURCELLES-FREMOY";"21460";2
"81174";"MONTDRAGON";"81440";63
"14730";"VAUDRY";"14500";15
"05064";"LA CHAPELLE-EN-VALGAUDEMAR";"05800";72
"21606";"LADOIX-SERRIGNY";"21550";2
"04231";"VALERNES";"04200";33
"51155";"CLESLES";"51260";20
"51423";"PARGNY-SUR-SAULX";"51340";20
"52497";"TROISFONTAINES-LA-VILLE";"52130";59
"67397";"RHINAU";"67860";21
"29195";"PLOUGUERNEAU";"29880";74
"49355";"TREMENTINES";"49340";10
"44163";"SAINT-HERBLON";"44150";54
"37234";"SAINT-QUENTIN-SUR-INDROIS";"37310";37
"64036";"ARBOUET-SUSSAUTE";"64120";6
"32142";"GAVARRET-SUR-AULOUSTE";"32390";32
"25348";"LONGEVILLES-MONT-D'OR";"25370";46
"57109";"BREISTROFF-LA-GRANDE";"57570";39
"36175";"ROUVRES-LES-BOIS";"36110";12
"61242";"LE MAGE";"61290";61
"50058";"BLAINVILLE-SUR-MER";"50560";43
"61302";"NEAUPHE-SUR-DIVE";"61160";61
"11033";"BELPECH";"11420";4
"32066";"BRUGNENS";"32500";32
"10298";"PONT-SUR-SEINE";"10400";53
"51143";"LE CHEMIN";"51800";20
"54039";"BACCARAT";"54120";18
"54196";"FLAVIGNY-SUR-MOSELLE";"54630";18
"54292";"LAMATH";"54300";18
"67525";"WESTHOFFEN";"67310";21
"67339";"BETSCHDORF";"67660";21
"14711";"TREVIERES";"14710";15
"80001";"ABBEVILLE";"80132";8
"08045";"BALLAY";"08400";41
"08275";"MARGNY";"08370";41
"55394";"ORNES";"55150";38
"08081";"BOGNY-SUR-MEUSE";"08120";41
"66048";"CERBERE";"66290";27
"71465";"SAINT-MICAUD";"71460";1
"71139";"COLLONGE-EN-CHAROLLAIS";"71460";1
"71091";"LA CHAPELLE-DU-MONT-DE-FRANCE";"71520";1
"22071";"GUITTE";"22350";28
"79068";"CHANTECORPS";"79340";78
"70196";"DAMPIERRE-LES-CONFLANS";"70800";56
"04233";"VAUMEILH";"04200";33
"57428";"MACHEREN";"57730";39
"57042";"AVRICOURT";"57810";39
"16260";"PILLAC";"16390";26
"29271";"SAINT-VOUGAY";"29440";74
"33433";"SAINT-LOUBES";"33450";13
"65431";"SOST";"65370";5
"10287";"PINEY";"10220";53
"15171";"SAINTE-ANASTASIE";"15170";36
"23056";"CHATELUS-LE-MARCHEIX";"23430";11
"66034";"CAMPOME";"66500";27
"51046";"BEINE-NAUROY";"51490";20
"51277";"SAINTE-MARIE-DU-LAC-NUISEMENT";"51290";20
"30151";"LUSSAN";"30580";76
"61387";"SAINT-FRAIMBAULT";"61350";61
"2A133";"GUITERA-LES-BAINS";"20153";77
"50481";"SAINT-GERMAIN-SUR-AY";"50430";43
"22061";"GLOMEL";"22110";28
"13060";"MEYREUIL";"13590";84
"48004";"ALTIER";"48800";88
"48151";"SAINT-FREZAL-D'ALBUGES";"48170";88
"36219";"TENDU";"36200";12
"15129";"MONTBOUDIF";"15190";36
"87160";"SAINT-LEGER-MAGNAZEIX";"87190";55
"61126";"COULONGES-SUR-SARTHE";"61170";61
"32063";"BOUZON-GELLENAVE";"32290";32
"30201";"PONTEILS-ET-BRESIS";"30450";76
"88244";"LA HOUSSIERE";"88430";58
"2A092";"CONCA";"20135";77
"22179";"FREHEL";"22240";28
"61451";"SAINT-QUENTIN-LES-CHARDONNETS";"61800";61
"65462";"VIDOUZE";"65700";5
"46275";"SAINT-MARTIN-DE-VERS";"46360";45
"73020";"ARITH";"73340";73
"37061";"CHARNIZAY";"37290";37
"57370";"KOENIGSMACKER";"57110";39
"83131";"SOLLIES-TOUCAS";"83210";83
"02777";"VENDIERES";"02540";42
"13097";"SAINT-MARTIN-DE-CRAU";"13310";84
"21127";"CHAIGNAY";"21120";2
"46013";"BACH";"46230";45
"56070";"GUEGON";"56120";71
"32125";"ESPAS";"32370";32
"33236";"LEGE-CAP-FERRET";"33950";13
"42283";"SAINT-ROMAIN-EN-JAREZ";"42800";3
"56250";"THEHILLAC";"56130";71
"36119";"MERIGNY";"36220";12
"59435";"NOMAIN";"59310";9
"65445";"TILHOUSE";"65130";5
"29249";"SAINT-GOAZEC";"29520";74
"82170";"SAINT-PAUL-D'ESPIS";"82400";80
"31239";"L'ISLE-EN-DODON";"31230";35
"08191";"GIVONNE";"08200";41
"22312";"SAINT-MADEN";"22350";28
"22047";"CORLAY";"22320";28
"58267";"SAINT-SAULGE";"58330";68
"63185";"LAMONTGIE";"63570";87
"85216";"SAINTE-GEMME-LA-PLAINE";"85400";81
"24217";"JOURNIAC";"24260";14
"71215";"GERGY";"71590";1
"81294";"TECOU";"81600";63
"60104";"BRETEUIL";"60120";70
"56106";"LARMOR-BADEN";"56870";71
"58227";"SAINT-AMAND-EN-PUISAYE";"58310";68
"49214";"MONTREUIL-JUIGNE";"49460";10
"66204";"TAURINYA";"66500";27
"38065";"CHABONS";"38690";23
"04189";"SAINT-MARTIN-DE-BROMES";"04800";33
"25223";"ETERNOZ";"25330";46
"11291";"PLAVILLA";"11270";4
"67222";"INGWILLER";"67340";21
"50629";"VESLY";"50430";43
"08170";"FLEIGNEUX";"08200";41
"55145";"DAMVILLERS";"55150";38
"47140";"LAUGNAC";"47360";69
"26178";"MENGLON";"26410";52
"51326";"LIVRY-LOUVERCY";"51400";20
"56213";"SAINT-GERAND";"56920";71
"89144";"DOMATS";"89150";16
"24381";"SAINT-BARTHELEMY-DE-BUSSIERE";"24360";14
"87130";"ROZIERS-SAINT-GEORGES";"87130";55
"78516";"RAIZEUX";"78125";89
"08357";"REMILLY-AILLICOURT";"08450";41
"06149";"LA TRINITE";"06340";85
"49222";"MOZE-SUR-LOUET";"49610";10
"79273";"SAINT-MARTIN-DE-BERNEGOUE";"79230";78
"46297";"SALVIAC";"46340";45
"43048";"LA CHAISE-DIEU";"43160";34
"07255";"SAINT-JULIEN-EN-SAINT-ALBAN";"07000";19
"16338";"SAINT-MEDARD";"16300";26
"87149";"SAINT-HILAIRE-LA-TREILLE";"87190";55
"63291";"PUY-GUILLAUME";"63290";87
"32088";"CASTILLON-DEBATS";"32190";32
"48091";"MARCHASTEL";"48260";88
"36060";"CREVANT";"36140";12
"74070";"CHENS-SUR-LEMAN";"74140";24
"70098";"BROTTE-LES-LUXEUIL";"70300";56
"06082";"MASSOINS";"06710";85
"29144";"LA MARTYRE";"29800";74
"14614";"SAINTE-MARGUERITE-D'ELLE";"14330";15
"09176";"LUZENAC";"09250";65
"77035";"BLENNES";"77940";17
"03321";"YZEURE";"03400";31
"28037";"BEROU-LA-MULOTIERE";"28270";60
"24218";"JUMILHAC-LE-GRAND";"24630";14
"39364";"MONTROND";"39300";30
"50202";"GIEVILLE";"50160";43
"21053";"BEAUMONT-SUR-VINGEANNE";"21310";2
"17058";"BOURCEFRANC-LE-CHAPUS";"17560";51
"79098";"LA COUARDE";"79800";78
"63430";"THIERS";"63300";87
"07142";"LESPERON";"07660";19
"22302";"SAINT-JACUT-DE-LA-MER";"22750";28
"11346";"SAINT-JEAN-DE-PARACOL";"11260";4
"11274";"PAULIGNE";"11300";4
"02614";"PONTRU";"02490";42
"93073";"TREMBLAY-EN-FRANCE";"93290";90
"15194";"SAINT-JULIEN-DE-TOURSAC";"15600";36
"73296";"TIGNES";"73320";73
"07039";"BOZAS";"07410";19
"13074";"PEYROLLES-EN-PROVENCE";"13860";84
"44149";"SAFFRE";"44390";54
"87111";"ORADOUR-SUR-VAYRES";"87150";55
"56074";"GUENIN";"56150";71
"77229";"LA HOUSSAYE-EN-BRIE";"77610";17
"05161";"LA SALLE-LES-ALPES";"05240";72
"69167";"RIVOLET";"69640";25
"51589";"VANAULT-LE-CHATEL";"51330";20
"43126";"MALREVERS";"43800";34
"64480";"SAINT-GLADIE-ARRIVE-MUNEIN";"64390";6
"18043";"LA CELLE-CONDE";"18160";50
"86255";"SAVIGNE";"86400";44
"44107";"MOUZEIL";"44850";54
"16134";"EXIDEUIL";"16150";26
"61144";"DANCE";"61340";61
"62719";"ROLLANCOURT";"62770";57
"32375";"SAINT-ELIX-THEUX";"32300";32
"63265";"ORLEAT";"63190";87
"12265";"SEBRAZAC";"12190";49
"37213";"SAINT-CHRISTOPHE-SUR-LE-NAIS";"37370";37
"81167";"MIOLLES";"81250";63
"77486";"VAUDOY-EN-BRIE";"77141";17
"50595";"LE THEIL";"50330";43
"07280";"SAINT-PAUL-LE-JEUNE";"07460";19
"88421";"SAINT-JULIEN";"88410";58
"24540";"SORGES";"24420";14
"07098";"GOURDON";"07000";19
"27628";"THEVRAY";"27330";40
"73026";"AVRIEUX";"73500";73
"07230";"SAINT-ETIENNE-DE-BOULOGNE";"07200";19
"63016";"AUGEROLLES";"63930";87
"60612";"SENLIS";"60300";70
"29078";"HANVEC";"29460";74
"21358";"LUCENAY-LE-DUC";"21150";2
"29017";"BRELES";"29810";74
"64319";"LARRIBAR-SORHAPURU";"64120";6
"11361";"SAINT-PAPOUL";"11400";4
"47305";"TAYRAC";"47270";69
"15226";"SENEZERGUES";"15340";36
"86160";"MIREBEAU";"86110";44
"04075";"ENTREPIERRES";"04200";33
"40031";"BEGAAR";"40400";66
"21177";"CLAMEREY";"21390";2
"40234";"POUYDESSEAUX";"40120";66
"65105";"BOURG-DE-BIGORRE";"65130";5
"19040";"CHAMPAGNAC-LA-PRUNE";"19320";79
"19218";"SAINT-JULIEN-PRES-BORT";"19110";79
"58210";"PLANCHEZ";"58230";68
"71507";"SAVIGNY-SUR-GROSNE";"71460";1
"71367";"RATTE";"71500";1
"24547";"TERRASSON-LAVILLEDIEU";"24120";14
"28393";"TREMBLAY-LES-VILLAGES";"28170";60
"71297";"MESVRES";"71190";1
"31144";"CIERP-GAUD";"31440";35
"42073";"COTTANCE";"42360";3
"14471";"NOTRE-DAME-DE-COURSON";"14140";15
"32100";"CAZENEUVE";"32800";32
"05061";"GAP";"05000";72
"24129";"CONDAT-SUR-TRINCOU";"24530";14
"52359";"NULLY";"52110";59
"24372";"SAINT-ASTIER";"24110";14
"19255";"SEILHAC";"19700";79
"63179";"JOB";"63990";87
"56097";"LANDEVANT";"56690";71
"01241";"MEILLONNAS";"01370";29
"49029";"BLAISON-GOHIER";"49320";10
"42271";"SAINT-PAUL-EN-JAREZ";"42740";3
"53196";"SAINT-AIGNAN-DE-COUPTRAIN";"53250";22
"39341";"LES MOLUNES";"39310";30
"06157";"VENCE";"06140";85
"29177";"PLOUARZEL";"29810";74
"36007";"ARGY";"36500";12
"54162";"DOMGERMAIN";"54119";18
"57418";"LOUDREFING";"57670";39
"57089";"BITCHE";"57230";39
"45323";"THOU";"45420";67
"55264";"KOEUR-LA-PETITE";"55300";38
"03008";"ARRONNES";"03250";31
"64335";"LESCAR";"64230";6
"01235";"MARLIEUX";"01240";29
"28001";"ABONDANT";"28570";60
"53229";"SAINT-JEAN-SUR-MAYENNE";"53240";22
"82186";"VALENCE";"82400";80
"17452";"LA TREMBLADE";"17390";51
"11205";"LIMOUSIS";"11600";4
"34284";"SAINT-PONS-DE-THOMIERES";"34220";82
"82130";"MONTJOI";"82400";80
"54283";"JOUAVILLE";"54800";18
"80618";"PENDE";"80230";8
"53185";"PRE-EN-PAIL";"53140";22
"72282";"SAINT-GEORGES-LE-GAULTIER";"72590";7
"21273";"FLEUREY-SUR-OUCHE";"21410";2
"25605";"VERNIERFONTAINE";"25580";46
"30153";"MALONS-ET-ELZE";"30450";76
"77343";"OCQUERRE";"77440";17
"30230";"SAINT-ANDRE-DE-ROQUEPERTUIS";"30630";76
"19101";"LAGUENNE";"19150";79
"61404";"SAINT-HILAIRE-LE-CHATEL";"61400";61
"11320";"ROQUEFEUIL";"11340";4
